OpenTimeStamp,Open,High,Low,Close,Volume,CloseTimeStamp
1.68E+12,0.00000875,0.00000875,0.00000874,0.00000874,165078112,1.68E+12
1.68E+12,0.00000874,0.00000876,0.00000874,0.00000875,1258292160,1.68E+12
1.68E+12,0.00000875,0.00000875,0.00000874,0.00000875,38756481,1.68E+12
1.68E+12,0.00000875,0.00000875,0.00000874,0.00000875,74449340,1.68E+12
1.68E+12,0.00000874,0.00000874,0.00000874,0.00000874,100120000,1.68E+12
1.68E+12,0.00000874,0.00000875,0.00000874,0.00000875,154474852,1.68E+12
1.68E+12,0.00000874,0.00000875,0.00000874,0.00000875,61993892,1.68E+12
1.68E+12,0.00000875,0.00000875,0.00000874,0.00000874,54296792,1.68E+12
1.68E+12,0.00000874,0.00000875,0.00000874,0.00000874,193345282,1.68E+12
1.68E+12,0.00000874,0.00000875,0.00000874,0.00000875,29526465,1.68E+12
1.68E+12,0.00000875,0.00000875,0.00000874,0.00000874,30469685,1.68E+12
1.68E+12,0.00000874,0.00000875,0.00000874,0.00000874,787519162,1.68E+12
1.68E+12,0.00000874,0.00000875,0.00000874,0.00000874,87701025,1.68E+12
1.68E+12,0.00000874,0.00000874,0.00000873,0.00000874,1612152848,1.68E+12
1.68E+12,0.00000873,0.00000874,0.00000873,0.00000874,149581358,1.68E+12
1.68E+12,0.00000874,0.00000875,0.00000873,0.00000874,3366385349,1.68E+12
1.68E+12,0.00000874,0.00000875,0.00000874,0.00000874,306615131,1.68E+12
1.68E+12,0.00000874,0.00000875,0.00000874,0.00000874,103771745,1.68E+12
1.68E+12,0.00000874,0.00000875,0.00000874,0.00000874,100463030,1.68E+12
1.68E+12,0.00000875,0.00000875,0.00000874,0.00000874,62612500,1.68E+12
1.68E+12,0.00000874,0.00000874,0.00000874,0.00000874,31078745,1.68E+12
1.68E+12,0.00000874,0.00000875,0.00000874,0.00000875,570117324,1.68E+12
1.68E+12,0.00000875,0.00000875,0.00000873,0.00000873,3382277012,1.68E+12
1.68E+12,0.00000874,0.00000874,0.00000874,0.00000874,3162492,1.68E+12
1.68E+12,0.00000873,0.00000874,0.00000873,0.00000874,176431986,1.68E+12
1.68E+12,0.00000873,0.00000874,0.00000873,0.00000873,44479764,1.68E+12
1.68E+12,0.00000873,0.00000873,0.00000873,0.00000873,9699917,1.68E+12
1.68E+12,0.00000873,0.00000874,0.00000873,0.00000873,181778410,1.68E+12
1.68E+12,0.00000874,0.00000874,0.00000873,0.00000873,172134268,1.68E+12
1.68E+12,0.00000874,0.00000874,0.00000873,0.00000873,235783780,1.68E+12
1.68E+12,0.00000874,0.00000874,0.00000874,0.00000874,6632265,1.68E+12
1.68E+12,0.00000874,0.00000875,0.00000873,0.00000874,736589364,1.68E+12
1.68E+12,0.00000874,0.00000877,0.00000874,0.00000876,3912775088,1.68E+12
1.68E+12,0.00000877,0.00000877,0.00000875,0.00000875,295723585,1.68E+12
1.68E+12,0.00000875,0.00000877,0.00000875,0.00000876,570659507,1.68E+12
1.68E+12,0.00000877,0.00000877,0.00000876,0.00000877,212555640,1.68E+12
1.68E+12,0.00000876,0.00000877,0.00000876,0.00000876,1577007291,1.68E+12
1.68E+12,0.00000876,0.00000876,0.00000875,0.00000875,1731576308,1.68E+12
1.68E+12,0.00000875,0.00000875,0.00000875,0.00000875,67630000,1.68E+12
1.68E+12,0.00000876,0.00000876,0.00000876,0.00000876,19707889,1.68E+12
1.68E+12,0.00000876,0.00000877,0.00000876,0.00000877,1128399453,1.68E+12
1.68E+12,0.00000877,0.00000877,0.00000876,0.00000876,44190078,1.68E+12
1.68E+12,0.00000876,0.00000877,0.00000875,0.00000875,12898253487,1.68E+12
1.68E+12,0.00000875,0.00000875,0.00000875,0.00000875,7201077,1.68E+12
1.68E+12,0.00000876,0.00000876,0.00000875,0.00000876,20694927,1.68E+12
1.68E+12,0.00000876,0.00000876,0.00000875,0.00000875,96857597,1.68E+12
1.68E+12,0.00000875,0.00000875,0.00000875,0.00000875,18477821,1.68E+12
1.68E+12,0.00000875,0.00000876,0.00000875,0.00000875,20949179,1.68E+12
1.68E+12,0.00000875,0.00000876,0.00000875,0.00000875,99740858,1.68E+12
1.68E+12,0.00000875,0.00000876,0.00000875,0.00000875,130247397,1.68E+12
1.68E+12,0.00000875,0.00000876,0.00000875,0.00000876,52070901,1.68E+12
1.68E+12,0.00000876,0.00000877,0.00000876,0.00000876,3954336257,1.68E+12
1.68E+12,0.00000876,0.00000877,0.00000876,0.00000876,92180961,1.68E+12
1.68E+12,0.00000876,0.00000876,0.00000876,0.00000876,21219020,1.68E+12
1.68E+12,0.00000876,0.00000876,0.00000876,0.00000876,122467329,1.68E+12
1.68E+12,0.00000876,0.00000877,0.00000876,0.00000876,82429015,1.68E+12
1.68E+12,0.00000876,0.00000876,0.00000876,0.00000876,303669741,1.68E+12
1.68E+12,0.00000876,0.00000877,0.00000876,0.00000876,78706824,1.68E+12
1.68E+12,0.00000877,0.00000877,0.00000876,0.00000876,80354044,1.68E+12
1.68E+12,0.00000876,0.00000877,0.00000876,0.00000876,35894376,1.68E+12
1.68E+12,0.00000876,0.00000877,0.00000876,0.00000877,1071521635,1.68E+12
1.68E+12,0.00000877,0.00000878,0.00000876,0.00000877,962194100,1.68E+12
1.68E+12,0.00000877,0.00000878,0.00000877,0.00000877,3786747138,1.68E+12
1.68E+12,0.00000876,0.00000877,0.00000875,0.00000876,4453123778,1.68E+12
1.68E+12,0.00000876,0.00000877,0.00000876,0.00000877,69404455,1.68E+12
1.68E+12,0.00000876,0.00000877,0.00000876,0.00000876,49446503,1.68E+12
1.68E+12,0.00000876,0.00000876,0.00000876,0.00000876,12303138,1.68E+12
1.68E+12,0.00000876,0.00000877,0.00000876,0.00000876,181410023,1.68E+12
1.68E+12,0.00000877,0.00000877,0.00000876,0.00000876,218500424,1.68E+12
1.68E+12,0.00000876,0.00000876,0.00000875,0.00000876,2513117352,1.68E+12
1.68E+12,0.00000875,0.00000876,0.00000875,0.00000876,221219738,1.68E+12
1.68E+12,0.00000876,0.00000876,0.00000875,0.00000875,17843954,1.68E+12
1.68E+12,0.00000875,0.00000876,0.00000875,0.00000875,50862749,1.68E+12
1.68E+12,0.00000875,0.00000876,0.00000875,0.00000876,147798432,1.68E+12
1.68E+12,0.00000875,0.00000875,0.00000875,0.00000875,53835242,1.68E+12
1.68E+12,0.00000875,0.00000876,0.00000875,0.00000875,677565147,1.68E+12
1.68E+12,0.00000876,0.00000876,0.00000875,0.00000875,138759924,1.68E+12
1.68E+12,0.00000876,0.00000876,0.00000875,0.00000875,220482534,1.68E+12
1.68E+12,0.00000876,0.00000876,0.00000875,0.00000876,2274861680,1.68E+12
1.68E+12,0.00000876,0.00000876,0.00000875,0.00000876,96963932,1.68E+12
1.68E+12,0.00000876,0.00000877,0.00000875,0.00000876,917658225,1.68E+12
1.68E+12,0.00000877,0.00000877,0.00000876,0.00000876,18223098,1.68E+12
1.68E+12,0.00000876,0.00000877,0.00000876,0.00000876,44708558,1.68E+12
1.68E+12,0.00000877,0.00000878,0.00000876,0.00000877,3311237617,1.68E+12
1.68E+12,0.00000876,0.00000877,0.00000876,0.00000876,337246788,1.68E+12
1.68E+12,0.00000877,0.00000877,0.00000876,0.00000876,61684424,1.68E+12
1.68E+12,0.00000877,0.00000877,0.00000876,0.00000876,128545516,1.68E+12
1.68E+12,0.00000877,0.00000877,0.00000876,0.00000876,71086440,1.68E+12
1.68E+12,0.00000877,0.00000878,0.00000876,0.00000878,1540104572,1.68E+12
1.68E+12,0.00000877,0.00000878,0.00000877,0.00000877,335841107,1.68E+12
1.68E+12,0.00000877,0.00000877,0.00000876,0.00000876,1928798859,1.68E+12
1.68E+12,0.00000876,0.00000877,0.00000876,0.00000877,135351776,1.68E+12
1.68E+12,0.00000876,0.00000877,0.00000876,0.00000877,356739559,1.68E+12
1.68E+12,0.00000876,0.00000877,0.00000876,0.00000876,615599626,1.68E+12
1.68E+12,0.00000876,0.00000876,0.00000876,0.00000876,43357681,1.68E+12
1.68E+12,0.00000877,0.00000877,0.00000876,0.00000877,30279650,1.68E+12
1.68E+12,0.00000876,0.00000877,0.00000876,0.00000877,73633983,1.68E+12
1.68E+12,0.00000877,0.00000877,0.00000876,0.00000876,240783591,1.68E+12
1.68E+12,0.00000876,0.00000877,0.00000876,0.00000877,455003255,1.68E+12
1.68E+12,0.00000876,0.00000876,0.00000876,0.00000876,1000000000,1.68E+12
1.68E+12,0.00000877,0.00000877,0.00000876,0.00000877,905003905,1.68E+12
1.68E+12,0.00000877,0.00000878,0.00000877,0.00000878,4760087254,1.68E+12
1.68E+12,0.00000877,0.00000878,0.00000877,0.00000878,86053224,1.68E+12
1.68E+12,0.00000877,0.00000878,0.00000877,0.00000877,770100193,1.68E+12
1.68E+12,0.00000877,0.00000878,0.00000877,0.00000877,401527331,1.68E+12
1.68E+12,0.00000877,0.00000878,0.00000877,0.00000878,1151512378,1.68E+12
1.68E+12,0.00000878,0.00000878,0.00000877,0.00000877,102421411,1.68E+12
1.68E+12,0.00000877,0.00000878,0.00000877,0.00000878,2206732661,1.68E+12
1.68E+12,0.00000878,0.00000878,0.00000877,0.00000878,682281106,1.68E+12
1.68E+12,0.00000878,0.00000879,0.00000878,0.00000878,5803013206,1.68E+12
1.68E+12,0.00000879,0.00000879,0.00000878,0.00000878,4082986128,1.68E+12
1.68E+12,0.00000877,0.00000878,0.00000876,0.00000877,5270833810,1.68E+12
1.68E+12,0.00000877,0.00000877,0.00000876,0.00000877,60447007,1.68E+12
1.68E+12,0.00000877,0.00000877,0.00000876,0.00000876,143865333,1.68E+12
1.68E+12,0.00000876,0.00000878,0.00000876,0.00000877,2166916626,1.68E+12
1.68E+12,0.00000877,0.00000878,0.00000877,0.00000878,374088047,1.68E+12
1.68E+12,0.00000878,0.00000878,0.00000877,0.00000877,109665178,1.68E+12
1.68E+12,0.00000878,0.00000878,0.00000878,0.00000878,20774996,1.68E+12
1.68E+12,0.00000877,0.00000877,0.00000876,0.00000877,851060209,1.68E+12
1.68E+12,0.00000877,0.00000877,0.00000876,0.00000876,105277118,1.68E+12
1.68E+12,0.00000877,0.00000877,0.00000876,0.00000876,18990342,1.68E+12
1.68E+12,0.00000876,0.00000876,0.00000876,0.00000876,238277421,1.68E+12
1.68E+12,0.00000876,0.00000876,0.00000876,0.00000876,224032524,1.68E+12
1.68E+12,0.00000876,0.00000877,0.00000876,0.00000877,903381595,1.68E+12
1.68E+12,0.00000877,0.00000878,0.00000876,0.00000877,686537053,1.68E+12
1.68E+12,0.00000877,0.00000877,0.00000877,0.00000877,37788865,1.68E+12
1.68E+12,0.00000877,0.00000878,0.00000877,0.00000877,871226698,1.68E+12
1.68E+12,0.00000878,0.00000878,0.00000877,0.00000877,3503343892,1.68E+12
1.68E+12,0.00000877,0.00000877,0.00000876,0.00000876,644340011,1.68E+12
1.68E+12,0.00000876,0.00000877,0.00000876,0.00000876,254151330,1.68E+12
1.68E+12,0.00000877,0.00000877,0.00000876,0.00000876,251928898,1.68E+12
1.68E+12,0.00000876,0.00000876,0.00000876,0.00000876,56150984,1.68E+12
1.68E+12,0.00000877,0.00000877,0.00000876,0.00000877,182150126,1.68E+12
1.68E+12,0.00000877,0.00000877,0.00000876,0.00000876,139282323,1.68E+12
1.68E+12,0.00000877,0.00000877,0.00000876,0.00000876,228953294,1.68E+12
1.68E+12,0.00000876,0.00000877,0.00000876,0.00000876,253362558,1.68E+12
1.68E+12,0.00000876,0.00000877,0.00000876,0.00000877,1113058638,1.68E+12
1.68E+12,0.00000877,0.00000877,0.00000877,0.00000877,1544654263,1.68E+12
1.68E+12,0.00000876,0.00000877,0.00000876,0.00000876,112293613,1.68E+12
1.68E+12,0.00000876,0.00000877,0.00000876,0.00000876,47963000,1.68E+12
1.68E+12,0.00000876,0.00000876,0.00000876,0.00000876,470475102,1.68E+12
1.68E+12,0.00000876,0.00000877,0.00000876,0.00000877,409726064,1.68E+12
1.68E+12,0.00000877,0.00000877,0.00000876,0.00000876,76649703,1.68E+12
1.68E+12,0.00000876,0.00000877,0.00000876,0.00000877,406479716,1.68E+12
1.68E+12,0.00000877,0.00000877,0.00000876,0.00000876,592513046,1.68E+12
1.68E+12,0.00000876,0.00000877,0.00000876,0.00000877,121225812,1.68E+12
1.68E+12,0.00000876,0.00000877,0.00000876,0.00000876,209536723,1.68E+12
1.68E+12,0.00000876,0.00000877,0.00000876,0.00000876,48880137,1.68E+12
1.68E+12,0.00000876,0.00000877,0.00000876,0.00000876,104768693,1.68E+12
1.68E+12,0.00000876,0.00000878,0.00000876,0.00000878,1221634729,1.68E+12
1.68E+12,0.00000877,0.00000877,0.00000877,0.00000877,1523779821,1.68E+12
1.68E+12,0.00000877,0.00000878,0.00000876,0.00000878,627607710,1.68E+12
1.68E+12,0.00000877,0.00000878,0.00000877,0.00000877,441573378,1.68E+12
1.68E+12,0.00000877,0.00000878,0.00000877,0.00000877,32981027,1.68E+12
1.68E+12,0.00000877,0.00000877,0.00000876,0.00000877,2527432588,1.68E+12
1.68E+12,0.00000877,0.00000877,0.00000876,0.00000877,21446053,1.68E+12
1.68E+12,0.00000876,0.00000877,0.00000876,0.00000877,137786205,1.68E+12
1.68E+12,0.00000877,0.00000878,0.00000877,0.00000877,1467424144,1.68E+12
1.68E+12,0.00000877,0.00000878,0.00000877,0.00000877,830387082,1.68E+12
1.68E+12,0.00000877,0.00000878,0.00000877,0.00000877,510269932,1.68E+12
1.68E+12,0.00000877,0.00000877,0.00000877,0.00000877,5091787,1.68E+12
1.68E+12,0.00000878,0.00000878,0.00000877,0.00000877,13799952,1.68E+12
1.68E+12,0.00000877,0.00000878,0.00000877,0.00000877,107864679,1.68E+12
1.68E+12,0.00000878,0.00000878,0.00000877,0.00000877,264012065,1.68E+12
1.68E+12,0.00000877,0.00000878,0.00000876,0.00000876,596548502,1.68E+12
1.68E+12,0.00000877,0.00000878,0.00000876,0.00000877,346657303,1.68E+12
1.68E+12,0.00000877,0.00000879,0.00000877,0.00000878,2355606561,1.68E+12
1.68E+12,0.00000878,0.00000879,0.00000878,0.00000878,132776534,1.68E+12
1.68E+12,0.00000879,0.00000879,0.00000878,0.00000878,25723689,1.68E+12
1.68E+12,0.00000878,0.00000879,0.00000878,0.00000879,399685557,1.68E+12
1.68E+12,0.00000879,0.00000879,0.00000878,0.00000878,54914564,1.68E+12
1.68E+12,0.00000878,0.00000879,0.00000878,0.00000878,82219763,1.68E+12
1.68E+12,0.00000878,0.00000878,0.00000878,0.00000878,59348875,1.68E+12
1.68E+12,0.00000879,0.00000879,0.00000878,0.00000878,256690321,1.68E+12
1.68E+12,0.00000878,0.00000879,0.00000878,0.00000879,377330792,1.68E+12
1.68E+12,0.00000879,0.00000879,0.00000878,0.00000879,306864068,1.68E+12
1.68E+12,0.00000879,0.00000879,0.00000879,0.00000879,817268392,1.68E+12
1.68E+12,0.00000879,0.00000879,0.00000877,0.00000877,590252829,1.68E+12
1.68E+12,0.00000877,0.00000878,0.00000877,0.00000877,355107358,1.68E+12
1.68E+12,0.00000877,0.00000878,0.00000877,0.00000878,112523645,1.68E+12
1.68E+12,0.00000878,0.00000878,0.00000877,0.00000878,51692335,1.68E+12
1.68E+12,0.00000878,0.00000879,0.00000877,0.00000878,927073535,1.68E+12
1.68E+12,0.00000879,0.00000879,0.00000878,0.00000879,50850808,1.68E+12
1.68E+12,0.00000879,0.0000088,0.00000879,0.00000879,3732438827,1.68E+12
1.68E+12,0.00000879,0.00000879,0.00000879,0.00000879,203815261,1.68E+12
1.68E+12,0.0000088,0.0000088,0.00000878,0.00000879,660758605,1.68E+12
1.68E+12,0.00000879,0.0000088,0.00000878,0.0000088,2762897155,1.68E+12
1.68E+12,0.00000879,0.0000088,0.00000879,0.00000879,40531396,1.68E+12
1.68E+12,0.00000879,0.0000088,0.00000879,0.00000879,55345558,1.68E+12
1.68E+12,0.0000088,0.0000088,0.00000879,0.0000088,121307761,1.68E+12
1.68E+12,0.00000879,0.0000088,0.00000879,0.00000879,255093922,1.68E+12
1.68E+12,0.00000879,0.0000088,0.00000879,0.00000879,118245478,1.68E+12
1.68E+12,0.00000879,0.00000879,0.00000879,0.00000879,39746607,1.68E+12
1.68E+12,0.00000879,0.00000879,0.00000878,0.00000879,3721104815,1.68E+12
1.68E+12,0.00000879,0.00000879,0.00000878,0.00000879,330084164,1.68E+12
1.68E+12,0.00000879,0.0000088,0.00000878,0.00000879,1445574662,1.68E+12
1.68E+12,0.00000879,0.00000879,0.00000879,0.00000879,568752523,1.68E+12
1.68E+12,0.00000879,0.00000879,0.00000879,0.00000879,26622438,1.68E+12
1.68E+12,0.0000088,0.0000088,0.00000878,0.00000879,1932958346,1.68E+12
1.68E+12,0.00000879,0.00000879,0.00000878,0.00000879,251568200,1.68E+12
1.68E+12,0.00000879,0.00000879,0.00000878,0.00000878,243186904,1.68E+12
1.68E+12,0.00000878,0.00000879,0.00000878,0.00000878,128503896,1.68E+12
1.68E+12,0.00000879,0.00000879,0.00000877,0.00000878,514150674,1.68E+12
1.68E+12,0.00000878,0.00000879,0.00000878,0.00000879,866575801,1.68E+12
1.68E+12,0.00000878,0.00000879,0.00000878,0.00000878,102937825,1.68E+12
1.68E+12,0.00000879,0.00000879,0.00000878,0.00000879,29587762,1.68E+12
1.68E+12,0.00000879,0.0000088,0.00000879,0.00000879,732070045,1.68E+12
1.68E+12,0.0000088,0.0000088,0.00000879,0.00000879,220664327,1.68E+12
1.68E+12,0.0000088,0.0000088,0.00000879,0.00000879,339448407,1.68E+12
1.68E+12,0.00000879,0.0000088,0.00000879,0.00000879,114353426,1.68E+12
1.68E+12,0.00000879,0.0000088,0.00000879,0.00000879,5304734507,1.68E+12
1.68E+12,0.00000879,0.0000088,0.00000879,0.00000879,722507104,1.68E+12
1.68E+12,0.0000088,0.0000088,0.00000879,0.0000088,2135866154,1.68E+12
1.68E+12,0.00000879,0.0000088,0.00000879,0.00000879,710668825,1.68E+12
1.68E+12,0.0000088,0.0000088,0.0000088,0.0000088,46914969,1.68E+12
1.68E+12,0.0000088,0.0000088,0.00000879,0.00000879,252634540,1.68E+12
1.68E+12,0.00000879,0.00000881,0.00000879,0.0000088,1985774184,1.68E+12
1.68E+12,0.0000088,0.00000881,0.0000088,0.00000881,85307212,1.68E+12
1.68E+12,0.0000088,0.00000882,0.0000088,0.00000882,7760018874,1.68E+12
1.68E+12,0.00000881,0.00000882,0.00000881,0.00000881,596893241,1.68E+12
1.68E+12,0.00000882,0.00000882,0.00000881,0.00000882,2752361510,1.68E+12
1.68E+12,0.00000882,0.00000882,0.00000881,0.00000882,551335768,1.68E+12
1.68E+12,0.00000881,0.00000881,0.0000088,0.0000088,2160944232,1.68E+12
1.68E+12,0.00000881,0.00000881,0.0000088,0.0000088,2516510898,1.68E+12
1.68E+12,0.00000879,0.0000088,0.00000879,0.0000088,615674769,1.68E+12
1.68E+12,0.0000088,0.0000088,0.00000879,0.0000088,170469701,1.68E+12
1.68E+12,0.0000088,0.00000881,0.0000088,0.00000881,1770633677,1.68E+12
1.68E+12,0.0000088,0.0000088,0.0000088,0.0000088,175099841,1.68E+12
1.68E+12,0.00000881,0.00000881,0.0000088,0.0000088,145333890,1.68E+12
1.68E+12,0.0000088,0.00000881,0.0000088,0.00000881,410511894,1.68E+12
1.68E+12,0.0000088,0.0000088,0.0000088,0.0000088,28220485,1.68E+12
1.68E+12,0.0000088,0.00000881,0.00000879,0.0000088,8020206520,1.68E+12
1.68E+12,0.0000088,0.00000881,0.0000088,0.00000881,104486363,1.68E+12
1.68E+12,0.0000088,0.0000088,0.00000879,0.00000879,786272559,1.68E+12
1.68E+12,0.0000088,0.0000088,0.00000879,0.00000879,2786925157,1.68E+12
1.68E+12,0.00000879,0.0000088,0.00000879,0.00000879,2897118002,1.68E+12
1.68E+12,0.00000879,0.00000879,0.00000879,0.00000879,2882971803,1.68E+12
1.68E+12,0.00000879,0.0000088,0.00000879,0.0000088,2361552004,1.68E+12
1.68E+12,0.0000088,0.0000088,0.00000879,0.0000088,206461390,1.68E+12
1.68E+12,0.0000088,0.0000088,0.00000879,0.0000088,1596372390,1.68E+12
1.68E+12,0.0000088,0.0000088,0.00000879,0.00000879,133058701,1.68E+12
1.68E+12,0.00000879,0.0000088,0.00000879,0.0000088,140352491,1.68E+12
1.68E+12,0.00000879,0.0000088,0.00000879,0.00000879,139308135,1.68E+12
1.68E+12,0.00000879,0.00000881,0.00000879,0.00000881,2518008840,1.68E+12
1.68E+12,0.00000881,0.00000881,0.0000088,0.0000088,51103457,1.68E+12
1.68E+12,0.0000088,0.00000881,0.0000088,0.0000088,266201554,1.68E+12
1.68E+12,0.00000881,0.00000881,0.0000088,0.0000088,202795919,1.68E+12
1.68E+12,0.00000881,0.00000881,0.0000088,0.0000088,204434379,1.68E+12
1.68E+12,0.0000088,0.00000881,0.0000088,0.00000881,90936776,1.68E+12
1.68E+12,0.00000881,0.00000882,0.00000881,0.00000881,1358178470,1.68E+12
1.68E+12,0.00000881,0.00000882,0.00000881,0.00000881,354568636,1.68E+12
1.68E+12,0.00000881,0.00000881,0.0000088,0.0000088,441233894,1.68E+12
1.68E+12,0.0000088,0.00000881,0.0000088,0.0000088,2678246176,1.68E+12
1.68E+12,0.0000088,0.0000088,0.00000879,0.0000088,135696550,1.68E+12
1.68E+12,0.0000088,0.0000088,0.00000879,0.00000879,64392961,1.68E+12
1.68E+12,0.00000879,0.00000881,0.00000879,0.00000881,1143994441,1.68E+12
1.68E+12,0.00000881,0.00000881,0.00000879,0.0000088,557232946,1.68E+12
1.68E+12,0.00000879,0.00000881,0.00000879,0.00000881,1023664429,1.68E+12
1.68E+12,0.00000881,0.00000881,0.0000088,0.0000088,412752069,1.68E+12
1.68E+12,0.0000088,0.00000881,0.0000088,0.00000881,77878619,1.68E+12
1.68E+12,0.00000881,0.00000881,0.0000088,0.00000881,110426238,1.68E+12
1.68E+12,0.0000088,0.00000881,0.0000088,0.0000088,169449261,1.68E+12
1.68E+12,0.00000881,0.00000881,0.00000881,0.00000881,194366119,1.68E+12
1.68E+12,0.00000881,0.00000881,0.0000088,0.00000881,36039081,1.68E+12
1.68E+12,0.0000088,0.00000881,0.0000088,0.0000088,766685581,1.68E+12
1.68E+12,0.00000881,0.00000881,0.0000088,0.00000881,478548329,1.68E+12
1.68E+12,0.00000881,0.00000881,0.0000088,0.00000881,68285287,1.68E+12
1.68E+12,0.00000881,0.00000881,0.0000088,0.0000088,77991220,1.68E+12
1.68E+12,0.00000881,0.00000881,0.0000088,0.0000088,127764340,1.68E+12
1.68E+12,0.0000088,0.00000881,0.0000088,0.00000881,54621022,1.68E+12
1.68E+12,0.00000881,0.00000881,0.0000088,0.0000088,211131351,1.68E+12
1.68E+12,0.0000088,0.00000881,0.0000088,0.0000088,419953506,1.68E+12
1.68E+12,0.0000088,0.0000088,0.0000088,0.0000088,397371805,1.68E+12
1.68E+12,0.0000088,0.00000881,0.0000088,0.00000881,32777911,1.68E+12
1.68E+12,0.0000088,0.00000881,0.0000088,0.00000881,176720527,1.68E+12
1.68E+12,0.00000881,0.00000881,0.00000881,0.00000881,357435116,1.68E+12
1.68E+12,0.00000881,0.00000881,0.0000088,0.00000881,787412182,1.68E+12
1.68E+12,0.00000881,0.00000881,0.0000088,0.0000088,153035402,1.68E+12
1.68E+12,0.0000088,0.00000881,0.0000088,0.0000088,4788987211,1.68E+12
1.68E+12,0.0000088,0.00000881,0.00000879,0.0000088,3905145048,1.68E+12
1.68E+12,0.0000088,0.00000881,0.0000088,0.0000088,80128527,1.68E+12
1.68E+12,0.0000088,0.00000881,0.0000088,0.00000881,160859936,1.68E+12
1.68E+12,0.0000088,0.00000881,0.0000088,0.00000881,13471498,1.68E+12
1.68E+12,0.0000088,0.00000881,0.0000088,0.00000881,15524740,1.68E+12
1.68E+12,0.00000881,0.00000881,0.0000088,0.0000088,222164444,1.68E+12
1.68E+12,0.0000088,0.00000881,0.0000088,0.0000088,66099439,1.68E+12
1.68E+12,0.0000088,0.00000881,0.0000088,0.0000088,191159490,1.68E+12
1.68E+12,0.00000881,0.00000881,0.0000088,0.0000088,295761763,1.68E+12
1.68E+12,0.0000088,0.00000882,0.0000088,0.00000881,1127412149,1.68E+12
1.68E+12,0.00000881,0.00000883,0.00000881,0.00000882,944132573,1.68E+12
1.68E+12,0.00000882,0.00000883,0.00000882,0.00000883,126339034,1.68E+12
1.68E+12,0.00000883,0.00000883,0.00000882,0.00000882,638161724,1.68E+12
1.68E+12,0.00000883,0.00000883,0.00000882,0.00000883,68959484,1.68E+12
1.68E+12,0.00000883,0.00000883,0.00000882,0.00000883,472201156,1.68E+12
1.68E+12,0.00000883,0.00000883,0.00000881,0.00000882,2001639733,1.68E+12
1.68E+12,0.00000881,0.00000882,0.0000088,0.0000088,1536444148,1.68E+12
1.68E+12,0.0000088,0.00000881,0.0000088,0.0000088,254541867,1.68E+12
1.68E+12,0.00000881,0.00000881,0.0000088,0.00000881,197290770,1.68E+12
1.68E+12,0.0000088,0.00000881,0.0000088,0.00000881,60230696,1.68E+12
1.68E+12,0.0000088,0.0000088,0.0000088,0.0000088,260807489,1.68E+12
1.68E+12,0.0000088,0.00000881,0.0000088,0.0000088,387354680,1.68E+12
1.68E+12,0.0000088,0.0000088,0.0000088,0.0000088,49270512,1.68E+12
1.68E+12,0.0000088,0.00000881,0.0000088,0.00000881,276386061,1.68E+12
1.68E+12,0.00000881,0.00000881,0.0000088,0.0000088,241914622,1.68E+12
1.68E+12,0.0000088,0.00000881,0.0000088,0.0000088,95234317,1.68E+12
1.68E+12,0.0000088,0.00000881,0.0000088,0.00000881,616000909,1.68E+12
1.68E+12,0.00000881,0.00000882,0.00000881,0.00000881,4287998560,1.68E+12
1.68E+12,0.00000881,0.00000883,0.00000881,0.00000883,1125658865,1.68E+12
1.68E+12,0.00000882,0.00000883,0.00000882,0.00000882,139227487,1.68E+12
1.68E+12,0.00000883,0.00000883,0.00000882,0.00000882,2051677065,1.68E+12
1.68E+12,0.00000881,0.00000882,0.00000881,0.00000882,171382710,1.68E+12
1.68E+12,0.00000881,0.00000883,0.00000881,0.00000882,2019814530,1.68E+12
1.68E+12,0.00000882,0.00000882,0.00000881,0.00000881,231902101,1.68E+12
1.68E+12,0.00000881,0.00000882,0.00000881,0.00000882,599084190,1.68E+12
1.68E+12,0.00000881,0.00000882,0.00000881,0.00000881,434126286,1.68E+12
1.68E+12,0.00000881,0.00000882,0.00000881,0.00000881,47496139,1.68E+12
1.68E+12,0.00000881,0.00000882,0.0000088,0.00000881,3993091187,1.68E+12
1.68E+12,0.00000881,0.00000882,0.00000881,0.00000881,173190745,1.68E+12
1.68E+12,0.00000882,0.00000882,0.0000088,0.00000881,919316798,1.68E+12
1.68E+12,0.00000881,0.00000882,0.00000881,0.00000881,551475138,1.68E+12
1.68E+12,0.00000881,0.00000881,0.00000881,0.00000881,125098713,1.68E+12
1.68E+12,0.00000881,0.00000882,0.00000881,0.00000881,54243210,1.68E+12
1.68E+12,0.00000882,0.00000882,0.00000881,0.00000881,27071359,1.68E+12
1.68E+12,0.00000881,0.00000882,0.00000881,0.00000882,157089202,1.68E+12
1.68E+12,0.00000882,0.00000882,0.00000881,0.00000881,104745008,1.68E+12
1.68E+12,0.00000882,0.00000882,0.0000088,0.0000088,2929078838,1.68E+12
1.68E+12,0.0000088,0.00000881,0.0000088,0.0000088,829496880,1.68E+12
1.68E+12,0.0000088,0.0000088,0.00000879,0.0000088,1960872858,1.68E+12
1.68E+12,0.00000879,0.0000088,0.00000879,0.00000879,70045863,1.68E+12
1.68E+12,0.00000879,0.0000088,0.00000879,0.0000088,41301646,1.68E+12
